Date,Open,High,Low,Close,Volume,Adj Close
2016-02-12,84.989998,86.129997,84.900002,85.949997,5886300,83.722442
2016-02-11,85.389999,86.550003,83.849998,84.660004,7711800,82.465881
2016-02-10,87.360001,88.449997,86.739998,86.959999,3618800,84.706268
2016-02-09,86.260002,87.769997,85.93,87.239998,7360900,84.97901
2016-02-08,87.339996,87.400002,85.82,86.779999,6858400,84.530932
2016-02-05,88.040001,88.510002,87.440002,87.839996,5216800,85.563458
2016-02-04,86.089996,88.709999,86.029999,88.120003,5921700,85.836208
2016-02-03,85.989998,86.370003,84.290001,85.959999,8305500,83.732185
2016-02-02,86.169998,86.730003,85.080002,85.419998,7397700,83.206179
2016-02-01,87.059998,87.839996,86.449997,87.559998,5036900,85.290716
2016-01-29,86.870003,87.690002,86.760002,87.690002,7887500,85.417352
2016-01-28,86.300003,87.199997,85.919998,86.449997,5757200,84.209483
2016-01-27,85.699997,87.57,84.75,85.809998,8083900,83.586071
2016-01-26,85.290001,86.470001,85.209999,85.650002,7393800,83.430221
2016-01-25,85.980003,86.150002,84.690002,84.900002,10444000,82.699659
2016-01-22,86.949997,87.379997,85.879997,86.349998,4647400,84.112076
2016-01-21,84.830002,86.790001,84.540001,85.57,5742900,83.352293
2016-01-20,84.440002,85.580002,83.389999,84.830002,9601200,82.631473
2016-01-19,86.349998,86.349998,84.470001,85.239998,7470000,83.030844
2016-01-15,86.989998,88.059998,85.470001,85.629997,10485600,83.410735
2016-01-14,89.080002,89.580002,87.860001,89.010002,7395900,86.703141
2016-01-13,90.669998,90.669998,88.410004,88.830002,8588800,86.527806
2016-01-12,90.989998,91.150002,89.669998,90.50,7697300,88.154523
2016-01-11,91.089996,91.400002,89.919998,90.50,7185200,88.154523
2016-01-08,91.57,91.879997,90.220001,90.400002,7501300,88.057116
2016-01-07,91.470001,93.349998,91.43,91.900002,6984800,89.518241
2016-01-06,93.900002,94.639999,92.540001,93.120003,8300600,90.706623
2016-01-05,95.139999,96.00,94.800003,95.720001,4253100,93.239238
2016-01-04,94.449997,95.639999,93.959999,95.57,5382200,93.093124
2015-12-31,96.410004,96.68,95.709999,96.07,2951000,93.580166
2015-12-30,96.919998,97.50,96.519997,96.900002,3161600,94.388656
2015-12-29,96.669998,97.769997,96.349998,97.269997,3291400,94.749062
